feature,chi2,p,n_target,n_reference
realizing,0.02265542592233241,0.880356585809211,8,0
reassure,0.02265542592233241,0.880356585809211,8,0
recording,0.02265542592233241,0.880356585809211,8,0
reeling,0.02265542592233241,0.880356585809211,8,0
reinforcing,0.02265542592233241,0.880356585809211,8,0
relies,0.02265542592233241,0.880356585809211,8,0
relieve,0.02265542592233241,0.880356585809211,8,0
reminiscent,0.02265542592233241,0.880356585809211,8,0
renewing,0.02265542592233241,0.880356585809211,8,0
report's,0.02265542592233241,0.880356585809211,8,0
residing,0.02265542592233241,0.880356585809211,8,0
resounding,0.02265542592233241,0.880356585809211,8,0
rests,0.02265542592233241,0.880356585809211,8,0
revealing,0.02265542592233241,0.880356585809211,8,0
reverberate,0.02265542592233241,0.880356585809211,8,0
reverberations,0.02265542592233241,0.880356585809211,8,0
reversed,0.02265542592233241,0.880356585809211,8,0
revive,0.02265542592233241,0.880356585809211,8,0
ridiculous,0.02265542592233241,0.880356585809211,8,0
rifles,0.02265542592233241,0.880356585809211,8,0
ring,0.02265542592233241,0.880356585809211,8,0
robbed,0.02265542592233241,0.880356585809211,8,0
robert,0.02265542592233241,0.880356585809211,8,0
rolling,0.02265542592233241,0.880356585809211,8,0
sabre-rattling,0.02265542592233241,0.880356585809211,8,0
sailors,0.02265542592233241,0.880356585809211,8,0
science,0.02265542592233241,0.880356585809211,8,0
seeds,0.02265542592233241,0.880356585809211,8,0
sentence,0.02265542592233241,0.880356585809211,8,0
settings,0.02265542592233241,0.880356585809211,8,0
shape,0.02265542592233241,0.880356585809211,8,0
shots,0.02265542592233241,0.880356585809211,8,0
soaring,0.02265542592233241,0.880356585809211,8,0
sold,0.02265542592233241,0.880356585809211,8,0
somebody,0.02265542592233241,0.880356585809211,8,0
somewhere,0.02265542592233241,0.880356585809211,8,0
sounded,0.02265542592233241,0.880356585809211,8,0
speculations,0.02265542592233241,0.880356585809211,8,0
spike,0.02265542592233241,0.880356585809211,8,0
starts,0.02265542592233241,0.880356585809211,8,0
stateless,0.02265542592233241,0.880356585809211,8,0
stephen,0.02265542592233241,0.880356585809211,8,0
stick,0.02265542592233241,0.880356585809211,8,0
storm,0.02265542592233241,0.880356585809211,8,0
stormed,0.02265542592233241,0.880356585809211,8,0
student,0.02265542592233241,0.880356585809211,8,0
studies,0.02265542592233241,0.880356585809211,8,0
subjecting,0.02265542592233241,0.880356585809211,8,0
subjugate,0.02265542592233241,0.880356585809211,8,0
suppressed,0.02265542592233241,0.880356585809211,8,0
surging,0.02265542592233241,0.880356585809211,8,0
surrounded,0.02265542592233241,0.880356585809211,8,0
suspected,0.02265542592233241,0.880356585809211,8,0
sustaining,0.02265542592233241,0.880356585809211,8,0
symbolic,0.02265542592233241,0.880356585809211,8,0
tartars,0.02265542592233241,0.880356585809211,8,0
taught,0.02265542592233241,0.880356585809211,8,0
teleconference,0.02265542592233241,0.880356585809211,8,0
tells,0.02265542592233241,0.880356585809211,8,0
ten,0.02265542592233241,0.880356585809211,8,0
thereof,0.02265542592233241,0.880356585809211,8,0
thermal,0.02265542592233241,0.880356585809211,8,0
thinks,0.02265542592233241,0.880356585809211,8,0
threshold,0.02265542592233241,0.880356585809211,8,0
throw,0.02265542592233241,0.880356585809211,8,0
thugs,0.02265542592233241,0.880356585809211,8,0
timing,0.02265542592233241,0.880356585809211,8,0
tochka-u,0.02265542592233241,0.880356585809211,8,0
traditional,0.02265542592233241,0.880356585809211,8,0
traditions,0.02265542592233241,0.880356585809211,8,0
transform,0.02265542592233241,0.880356585809211,8,0
traumatic,0.02265542592233241,0.880356585809211,8,0
tribunals,0.02265542592233241,0.880356585809211,8,0
turkish,0.02265542592233241,0.880356585809211,8,0
twelfth,0.02265542592233241,0.880356585809211,8,0
ultimatums,0.02265542592233241,0.880356585809211,8,0
unblock,0.02265542592233241,0.880356585809211,8,0
unbridled,0.02265542592233241,0.880356585809211,8,0
uncertain,0.02265542592233241,0.880356585809211,8,0
undergo,0.02265542592233241,0.880356585809211,8,0
underpinned,0.02265542592233241,0.880356585809211,8,0
underscoring,0.02265542592233241,0.880356585809211,8,0
uniform,0.02265542592233241,0.880356585809211,8,0
van,0.02265542592233241,0.880356585809211,8,0
verifiable,0.02265542592233241,0.880356585809211,8,0
warehouse,0.02265542592233241,0.880356585809211,8,0
warrant,0.02265542592233241,0.880356585809211,8,0
wife,0.02265542592233241,0.880356585809211,8,0
wilful,0.02265542592233241,0.880356585809211,8,0
worship,0.02265542592233241,0.880356585809211,8,0
worthy,0.02265542592233241,0.880356585809211,8,0
writing,0.02265542592233241,0.880356585809211,8,0
zaporizhzhia,0.02265542592233241,0.880356585809211,8,0
possible,0.022375102864074948,0.8810935448838837,599,1
see,0.02234880043953018,0.8811629346110814,785,2
allow,0.022306572297128447,0.881274426130849,410,1
cases,0.021780172859155945,0.8826733937407549,218,0
held,0.02116395153842593,0.8843332047828245,597,1
emergency,0.02082464305187459,0.8852576876306405,217,0
kherson,0.02082464305187459,0.8852576876306405,217,0
september,0.02082464305187459,0.8852576876306405,217,0
accountable,0.019886499746279634,0.8878545364854232,216,0
constructive,0.019886499746279634,0.8878545364854232,216,0
increased,0.019886499746279634,0.8878545364854232,216,0
sustainable,0.019886499746279634,0.8878545364854232,216,0
abducting,0.0198234651354704,0.8880312391391726,7,0
abiding,0.0198234651354704,0.8880312391391726,7,0
abstentions,0.0198234651354704,0.8880312391391726,7,0
accompanying,0.0198234651354704,0.8880312391391726,7,0
accompli,0.0198234651354704,0.8880312391391726,7,0
accomplice,0.0198234651354704,0.8880312391391726,7,0
accounted,0.0198234651354704,0.8880312391391726,7,0
activate,0.0198234651354704,0.8880312391391726,7,0
advised,0.0198234651354704,0.8880312391391726,7,0
advocates,0.0198234651354704,0.8880312391391726,7,0
agrees,0.0198234651354704,0.8880312391391726,7,0
aided,0.0198234651354704,0.8880312391391726,7,0
aids,0.0198234651354704,0.8880312391391726,7,0
aiming,0.0198234651354704,0.8880312391391726,7,0
air-raid,0.0198234651354704,0.8880312391391726,7,0
alice,0.0198234651354704,0.8880312391391726,7,0
allegiance,0.0198234651354704,0.8880312391391726,7,0
ample,0.0198234651354704,0.8880312391391726,7,0
amplified,0.0198234651354704,0.8880312391391726,7,0
annexing,0.0198234651354704,0.8880312391391726,7,0
announce,0.0198234651354704,0.8880312391391726,7,0
another’s,0.0198234651354704,0.8880312391391726,7,0
anti-government,0.0198234651354704,0.8880312391391726,7,0
appeasement,0.0198234651354704,0.8880312391391726,7,0
arbitration,0.0198234651354704,0.8880312391391726,7,0
arseniy,0.0198234651354704,0.8880312391391726,7,0
art,0.0198234651354704,0.8880312391391726,7,0
ascertain,0.0198234651354704,0.8880312391391726,7,0
ashes,0.0198234651354704,0.8880312391391726,7,0
attentive,0.0198234651354704,0.8880312391391726,7,0
attest,0.0198234651354704,0.8880312391391726,7,0
audience,0.0198234651354704,0.8880312391391726,7,0
awareness-raising,0.0198234651354704,0.8880312391391726,7,0
backwards,0.0198234651354704,0.8880312391391726,7,0
baerbock,0.0198234651354704,0.8880312391391726,7,0
bandits,0.0198234651354704,0.8880312391391726,7,0
bare,0.0198234651354704,0.8880312391391726,7,0
barracks,0.0198234651354704,0.8880312391391726,7,0
barrier,0.0198234651354704,0.8880312391391726,7,0
battlefields,0.0198234651354704,0.8880312391391726,7,0
battles,0.0198234651354704,0.8880312391391726,7,0
beating,0.0198234651354704,0.8880312391391726,7,0
behave,0.0198234651354704,0.8880312391391726,7,0
bellicose,0.0198234651354704,0.8880312391391726,7,0
bent,0.0198234651354704,0.8880312391391726,7,0
bill,0.0198234651354704,0.8880312391391726,7,0
bind,0.0198234651354704,0.8880312391391726,7,0
bing,0.0198234651354704,0.8880312391391726,7,0
biological,0.0198234651354704,0.8880312391391726,7,0
bitter,0.0198234651354704,0.8880312391391726,7,0
blamed,0.0198234651354704,0.8880312391391726,7,0
blankets,0.0198234651354704,0.8880312391391726,7,0
boat,0.0198234651354704,0.8880312391391726,7,0
boeing,0.0198234651354704,0.8880312391391726,7,0
bolivia,0.0198234651354704,0.8880312391391726,7,0
borodyanka,0.0198234651354704,0.8880312391391726,7,0
box,0.0198234651354704,0.8880312391391726,7,0
boycott,0.0198234651354704,0.8880312391391726,7,0
brazenly,0.0198234651354704,0.8880312391391726,7,0
broadcast,0.0198234651354704,0.8880312391391726,7,0
bunkers,0.0198234651354704,0.8880312391391726,7,0
canal,0.0198234651354704,0.8880312391391726,7,0
captivity,0.0198234651354704,0.8880312391391726,7,0
cautious,0.0198234651354704,0.8880312391391726,7,0
celebration,0.0198234651354704,0.8880312391391726,7,0
chargé,0.0198234651354704,0.8880312391391726,7,0
charles,0.0198234651354704,0.8880312391391726,7,0
chartered,0.0198234651354704,0.8880312391391726,7,0
chasiv,0.0198234651354704,0.8880312391391726,7,0
check,0.0198234651354704,0.8880312391391726,7,0
chess,0.0198234651354704,0.8880312391391726,7,0
china's,0.0198234651354704,0.8880312391391726,7,0
chornobyl,0.0198234651354704,0.8880312391391726,7,0
chubarov,0.0198234651354704,0.8880312391391726,7,0
civic,0.0198234651354704,0.8880312391391726,7,0
coast,0.0198234651354704,0.8880312391391726,7,0
coincides,0.0198234651354704,0.8880312391391726,7,0
collaborate,0.0198234651354704,0.8880312391391726,7,0
colonna,0.0198234651354704,0.8880312391391726,7,0
colony,0.0198234651354704,0.8880312391391726,7,0
comfort,0.0198234651354704,0.8880312391391726,7,0
commemorated,0.0198234651354704,0.8880312391391726,7,0
commencement,0.0198234651354704,0.8880312391391726,7,0
commendable,0.0198234651354704,0.8880312391391726,7,0
compound,0.0198234651354704,0.8880312391391726,7,0
comprising,0.0198234651354704,0.8880312391391726,7,0
compromising,0.0198234651354704,0.8880312391391726,7,0
confession,0.0198234651354704,0.8880312391391726,7,0
confined,0.0198234651354704,0.8880312391391726,7,0
conservative,0.0198234651354704,0.8880312391391726,7,0
consignments,0.0198234651354704,0.8880312391391726,7,0
consolidated,0.0198234651354704,0.8880312391391726,7,0
constituted,0.0198234651354704,0.8880312391391726,7,0
continually,0.0198234651354704,0.8880312391391726,7,0
contract,0.0198234651354704,0.8880312391391726,7,0
contradict,0.0198234651354704,0.8880312391391726,7,0
controversial,0.0198234651354704,0.8880312391391726,7,0
convenient,0.0198234651354704,0.8880312391391726,7,0
counselling,0.0198234651354704,0.8880312391391726,7,0
creeping,0.0198234651354704,0.8880312391391726,7,0
criticize,0.0198234651354704,0.8880312391391726,7,0
cross-border,0.0198234651354704,0.8880312391391726,7,0
crude,0.0198234651354704,0.8880312391391726,7,0
cruelly,0.0198234651354704,0.8880312391391726,7,0
culpability,0.0198234651354704,0.8880312391391726,7,0
curriculum,0.0198234651354704,0.8880312391391726,7,0
cutting,0.0198234651354704,0.8880312391391726,7,0
d.c,0.0198234651354704,0.8880312391391726,7,0
dai,0.0198234651354704,0.8880312391391726,7,0
de-nazification,0.0198234651354704,0.8880312391391726,7,0
deaf,0.0198234651354704,0.8880312391391726,7,0
deceased,0.0198234651354704,0.8880312391391726,7,0
deceived,0.0198234651354704,0.8880312391391726,7,0
decreasing,0.0198234651354704,0.8880312391391726,7,0
defining,0.0198234651354704,0.8880312391391726,7,0
deliberations,0.0198234651354704,0.8880312391391726,7,0
delicate,0.0198234651354704,0.8880312391391726,7,0
depravity,0.0198234651354704,0.8880312391391726,7,0
depths,0.0198234651354704,0.8880312391391726,7,0
derail,0.0198234651354704,0.8880312391391726,7,0
descent,0.0198234651354704,0.8880312391391726,7,0
deserving,0.0198234651354704,0.8880312391391726,7,0
desist,0.0198234651354704,0.8880312391391726,7,0
detriment,0.0198234651354704,0.8880312391391726,7,0
diminish,0.0198234651354704,0.8880312391391726,7,0
directing,0.0198234651354704,0.8880312391391726,7,0
discharge,0.0198234651354704,0.8880312391391726,7,0
dismay,0.0198234651354704,0.8880312391391726,7,0
disrespect,0.0198234651354704,0.8880312391391726,7,0
disseminate,0.0198234651354704,0.8880312391391726,7,0
distinguished,0.0198234651354704,0.8880312391391726,7,0
dombas,0.0198234651354704,0.8880312391391726,7,0
domination,0.0198234651354704,0.8880312391391726,7,0
doomed,0.0198234651354704,0.8880312391391726,7,0
drags,0.0198234651354704,0.8880312391391726,7,0
duda,0.0198234651354704,0.8880312391391726,7,0
dwell,0.0198234651354704,0.8880312391391726,7,0
d’affaires,0.0198234651354704,0.8880312391391726,7,0
earliest,0.0198234651354704,0.8880312391391726,7,0
eighth,0.0198234651354704,0.8880312391391726,7,0
electrical,0.0198234651354704,0.8880312391391726,7,0
eliminated,0.0198234651354704,0.8880312391391726,7,0
embodies,0.0198234651354704,0.8880312391391726,7,0
embracing,0.0198234651354704,0.8880312391391726,7,0
enables,0.0198234651354704,0.8880312391391726,7,0
enlightening,0.0198234651354704,0.8880312391391726,7,0
equatorial,0.0198234651354704,0.8880312391391726,7,0
equip,0.0198234651354704,0.8880312391391726,7,0
eventual,0.0198234651354704,0.8880312391391726,7,0
ever-increasing,0.0198234651354704,0.8880312391391726,7,0
excluded,0.0198234651354704,0.8880312391391726,7,0
exemplary,0.0198234651354704,0.8880312391391726,7,0
exporters,0.0198234651354704,0.8880312391391726,7,0
exposure,0.0198234651354704,0.8880312391391726,7,0
eyewitness,0.0198234651354704,0.8880312391391726,7,0
eyewitnesses,0.0198234651354704,0.8880312391391726,7,0
fabricate,0.0198234651354704,0.8880312391391726,7,0
fails,0.0198234651354704,0.8880312391391726,7,0
fao,0.0198234651354704,0.8880312391391726,7,0
fashion,0.0198234651354704,0.8880312391391726,7,0
favourite,0.0198234651354704,0.8880312391391726,7,0
feared,0.0198234651354704,0.8880312391391726,7,0
feeding,0.0198234651354704,0.8880312391391726,7,0
fine,0.0198234651354704,0.8880312391391726,7,0
flouted,0.0198234651354704,0.8880312391391726,7,0
followers,0.0198234651354704,0.8880312391391726,7,0
food-security,0.0198234651354704,0.8880312391391726,7,0
fool,0.0198234651354704,0.8880312391391726,7,0
footsteps,0.0198234651354704,0.8880312391391726,7,0
forbidden,0.0198234651354704,0.8880312391391726,7,0
forceful,0.0198234651354704,0.8880312391391726,7,0
foreseen,0.0198234651354704,0.8880312391391726,7,0
frazier,0.0198234651354704,0.8880312391391726,7,0
freed,0.0198234651354704,0.8880312391391726,7,0
freeze,0.0198234651354704,0.8880312391391726,7,0
fruits,0.0198234651354704,0.8880312391391726,7,0
gained,0.0198234651354704,0.8880312391391726,7,0
geographical,0.0198234651354704,0.8880312391391726,7,0
georgian,0.0198234651354704,0.8880312391391726,7,0
gesture,0.0198234651354704,0.8880312391391726,7,0
glaring,0.0198234651354704,0.8880312391391726,7,0
governors,0.0198234651354704,0.8880312391391726,7,0
gradual,0.0198234651354704,0.8880312391391726,7,0
green,0.0198234651354704,0.8880312391391726,7,0
grenades,0.0198234651354704,0.8880312391391726,7,0
gukovo,0.0198234651354704,0.8880312391391726,7,0
haley,0.0198234651354704,0.8880312391391726,7,0
hall,0.0198234651354704,0.8880312391391726,7,0
halted,0.0198234651354704,0.8880312391391726,7,0
halting,0.0198234651354704,0.8880312391391726,7,0
headlines,0.0198234651354704,0.8880312391391726,7,0
height,0.0198234651354704,0.8880312391391726,7,0
henchmen,0.0198234651354704,0.8880312391391726,7,0
hesitate,0.0198234651354704,0.8880312391391726,7,0
highs,0.0198234651354704,0.8880312391391726,7,0
hindrance,0.0198234651354704,0.8880312391391726,7,0
holes,0.0198234651354704,0.8880312391391726,7,0
holidays,0.0198234651354704,0.8880312391391726,7,0
hollande,0.0198234651354704,0.8880312391391726,7,0
honouring,0.0198234651354704,0.8880312391391726,7,0
hot,0.0198234651354704,0.8880312391391726,7,0
hotline,0.0198234651354704,0.8880312391391726,7,0
hurt,0.0198234651354704,0.8880312391391726,7,0
ignorance,0.0198234651354704,0.8880312391391726,7,0
illusion,0.0198234651354704,0.8880312391391726,7,0
implore,0.0198234651354704,0.8880312391391726,7,0
impressive,0.0198234651354704,0.8880312391391726,7,0
inauguration,0.0198234651354704,0.8880312391391726,7,0
inciting,0.0198234651354704,0.8880312391391726,7,0
incomplete,0.0198234651354704,0.8880312391391726,7,0
indisputable,0.0198234651354704,0.8880312391391726,7,0
inequity,0.0198234651354704,0.8880312391391726,7,0
injustices,0.0198234651354704,0.8880312391391726,7,0
instigated,0.0198234651354704,0.8880312391391726,7,0
insult,0.0198234651354704,0.8880312391391726,7,0
insurgency,0.0198234651354704,0.8880312391391726,7,0
interpreted,0.0198234651354704,0.8880312391391726,7,0
interruption,0.0198234651354704,0.8880312391391726,7,0
intervening,0.0198234651354704,0.8880312391391726,7,0
intimidating,0.0198234651354704,0.8880312391391726,7,0
invariably,0.0198234651354704,0.8880312391391726,7,0
invisible,0.0198234651354704,0.8880312391391726,7,0
iran’s,0.0198234651354704,0.8880312391391726,7,0
irony,0.0198234651354704,0.8880312391391726,7,0
isolate,0.0198234651354704,0.8880312391391726,7,0
italian,0.0198234651354704,0.8880312391391726,7,0
jeopardy,0.0198234651354704,0.8880312391391726,7,0
jigsaw,0.0198234651354704,0.8880312391391726,7,0
joyful,0.0198234651354704,0.8880312391391726,7,0
julie,0.0198234651354704,0.8880312391391726,7,0
justifies,0.0198234651354704,0.8880312391391726,7,0
khmelnytskyi,0.0198234651354704,0.8880312391391726,7,0
ki-moon,0.0198234651354704,0.8880312391391726,7,0
kills,0.0198234651354704,0.8880312391391726,7,0
knowing,0.0198234651354704,0.8880312391391726,7,0
kuala,0.0198234651354704,0.8880312391391726,7,0
lasts,0.0198234651354704,0.8880312391391726,7,0
lays,0.0198234651354704,0.8880312391391726,7,0
legality,0.0198234651354704,0.8880312391391726,7,0
levelled,0.0198234651354704,0.8880312391391726,7,0
liberating,0.0198234651354704,0.8880312391391726,7,0
liberties,0.0198234651354704,0.8880312391391726,7,0
lightly,0.0198234651354704,0.8880312391391726,7,0
lights,0.0198234651354704,0.8880312391391726,7,0
likes,0.0198234651354704,0.8880312391391726,7,0
likewise,0.0198234651354704,0.8880312391391726,7,0
localities,0.0198234651354704,0.8880312391391726,7,0
loudly,0.0198234651354704,0.8880312391391726,7,0
lucky,0.0198234651354704,0.8880312391391726,7,0
lvova-belova,0.0198234651354704,0.8880312391391726,7,0
male,0.0198234651354704,0.8880312391391726,7,0
man-made,0.0198234651354704,0.8880312391391726,7,0
mask,0.0198234651354704,0.8880312391391726,7,0
massari,0.0198234651354704,0.8880312391391726,7,0
materiel,0.0198234651354704,0.8880312391391726,7,0
measured,0.0198234651354704,0.8880312391391726,7,0
memorial,0.0198234651354704,0.8880312391391726,7,0
mercy,0.0198234651354704,0.8880312391391726,7,0
merkel,0.0198234651354704,0.8880312391391726,7,0
methodically,0.0198234651354704,0.8880312391391726,7,0
mid-april,0.0198234651354704,0.8880312391391726,7,0
mining,0.0198234651354704,0.8880312391391726,7,0
miseries,0.0198234651354704,0.8880312391391726,7,0
mobilizing,0.0198234651354704,0.8880312391391726,7,0
modest,0.0198234651354704,0.8880312391391726,7,0
morale,0.0198234651354704,0.8880312391391726,7,0
mustafa,0.0198234651354704,0.8880312391391726,7,0
nduhungirehe,0.0198234651354704,0.8880312391391726,7,0
newborn,0.0198234651354704,0.8880312391391726,7,0
niger,0.0198234651354704,0.8880312391391726,7,0
non-intervention,0.0198234651354704,0.8880312391391726,7,0
nordics,0.0198234651354704,0.8880312391391726,7,0
noteworthy,0.0198234651354704,0.8880312391391726,7,0
notified,0.0198234651354704,0.8880312391391726,7,0
notion,0.0198234651354704,0.8880312391391726,7,0
obama,0.0198234651354704,0.8880312391391726,7,0
obliges,0.0198234651354704,0.8880312391391726,7,0
obstructed,0.0198234651354704,0.8880312391391726,7,0
obstructions,0.0198234651354704,0.8880312391391726,7,0
obtaining,0.0198234651354704,0.8880312391391726,7,0
occurs,0.0198234651354704,0.8880312391391726,7,0
offensives,0.0198234651354704,0.8880312391391726,7,0
oleh,0.0198234651354704,0.8880312391391726,7,0
oleksandra,0.0198234651354704,0.8880312391391726,7,0
orientation,0.0198234651354704,0.8880312391391726,7,0
outages,0.0198234651354704,0.8880312391391726,7,0
outpouring,0.0198234651354704,0.8880312391391726,7,0
overdue,0.0198234651354704,0.8880312391391726,7,0
oversight,0.0198234651354704,0.8880312391391726,7,0
parade,0.0198234651354704,0.8880312391391726,7,0
paralysed,0.0198234651354704,0.8880312391391726,7,0
parental,0.0198234651354704,0.8880312391391726,7,0
parliament's,0.0198234651354704,0.8880312391391726,7,0
participant,0.0198234651354704,0.8880312391391726,7,0
patrol,0.0198234651354704,0.8880312391391726,7,0
paulauskas,0.0198234651354704,0.8880312391391726,7,0
paving,0.0198234651354704,0.8880312391391726,7,0
pays,0.0198234651354704,0.8880312391391726,7,0
peak,0.0198234651354704,0.8880312391391726,7,0
pedestrian,0.0198234651354704,0.8880312391391726,7,0
percentage,0.0198234651354704,0.8880312391391726,7,0
pertaining,0.0198234651354704,0.8880312391391726,7,0
petal,0.0198234651354704,0.8880312391391726,7,0
phrase,0.0198234651354704,0.8880312391391726,7,0
pity,0.0198234651354704,0.8880312391391726,7,0
placement,0.0198234651354704,0.8880312391391726,7,0
plunge,0.0198234651354704,0.8880312391391726,7,0
plunging,0.0198234651354704,0.8880312391391726,7,0
portion,0.0198234651354704,0.8880312391391726,7,0
positioned,0.0198234651354704,0.8880312391391726,7,0
postpone,0.0198234651354704,0.8880312391391726,7,0
precondition,0.0198234651354704,0.8880312391391726,7,0
predators,0.0198234651354704,0.8880312391391726,7,0
predictability,0.0198234651354704,0.8880312391391726,7,0
predictably,0.0198234651354704,0.8880312391391726,7,0
predominantly,0.0198234651354704,0.8880312391391726,7,0
presently,0.0198234651354704,0.8880312391391726,7,0
president’s,0.0198234651354704,0.8880312391391726,7,0
pressures,0.0198234651354704,0.8880312391391726,7,0
prioritized,0.0198234651354704,0.8880312391391726,7,0
produces,0.0198234651354704,0.8880312391391726,7,0
producing,0.0198234651354704,0.8880312391391726,7,0
properties,0.0198234651354704,0.8880312391391726,7,0
providers,0.0198234651354704,0.8880312391391726,7,0
province,0.0198234651354704,0.8880312391391726,7,0
proximity,0.0198234651354704,0.8880312391391726,7,0
prystaiko,0.0198234651354704,0.8880312391391726,7,0
quoted,0.0198234651354704,0.8880312391391726,7,0
quoting,0.0198234651354704,0.8880312391391726,7,0
racist,0.0198234651354704,0.8880312391391726,7,0
rage,0.0198234651354704,0.8880312391391726,7,0
raguttahalli,0.0198234651354704,0.8880312391391726,7,0
rama,0.0198234651354704,0.8880312391391726,7,0
rampant,0.0198234651354704,0.8880312391391726,7,0
ranging,0.0198234651354704,0.8880312391391726,7,0
re-establishment,0.0198234651354704,0.8880312391391726,7,0
recourse,0.0198234651354704,0.8880312391391726,7,0
referral,0.0198234651354704,0.8880312391391726,7,0
refuted,0.0198234651354704,0.8880312391391726,7,0
regimes,0.0198234651354704,0.8880312391391726,7,0
reign,0.0198234651354704,0.8880312391391726,7,0
reinforces,0.0198234651354704,0.8880312391391726,7,0
relaunch,0.0198234651354704,0.8880312391391726,7,0
relocated,0.0198234651354704,0.8880312391391726,7,0
relocation,0.0198234651354704,0.8880312391391726,7,0
remembrance,0.0198234651354704,0.8880312391391726,7,0
renews,0.0198234651354704,0.8880312391391726,7,0
repetition,0.0198234651354704,0.8880312391391726,7,0
repressive,0.0198234651354704,0.8880312391391726,7,0
research,0.0198234651354704,0.8880312391391726,7,0
resisting,0.0198234651354704,0.8880312391391726,7,0
retreat,0.0198234651354704,0.8880312391391726,7,0
rumours,0.0198234651354704,0.8880312391391726,7,0
rupture,0.0198234651354704,0.8880312391391726,7,0
russia-backed,0.0198234651354704,0.8880312391391726,7,0
russian-language,0.0198234651354704,0.8880312391391726,7,0
russification,0.0198234651354704,0.8880312391391726,7,0
sabotaged,0.0198234651354704,0.8880312391391726,7,0
sadness,0.0198234651354704,0.8880312391391726,7,0
saint,0.0198234651354704,0.8880312391391726,7,0
sat,0.0198234651354704,0.8880312391391726,7,0
satisfied,0.0198234651354704,0.8880312391391726,7,0
satisfy,0.0198234651354704,0.8880312391391726,7,0
segments,0.0198234651354704,0.8880312391391726,7,0
self-declared,0.0198234651354704,0.8880312391391726,7,0
semblance,0.0198234651354704,0.8880312391391726,7,0
sends,0.0198234651354704,0.8880312391391726,7,0
servants,0.0198234651354704,0.8880312391391726,7,0
setbacks,0.0198234651354704,0.8880312391391726,7,0
shahed,0.0198234651354704,0.8880312391391726,7,0
shaken,0.0198234651354704,0.8880312391391726,7,0
shchastya,0.0198234651354704,0.8880312391391726,7,0
sherrie,0.0198234651354704,0.8880312391391726,7,0
shockingly,0.0198234651354704,0.8880312391391726,7,0
slightly,0.0198234651354704,0.8880312391391726,7,0
slowed,0.0198234651354704,0.8880312391391726,7,0
smokescreen,0.0198234651354704,0.8880312391391726,7,0
soledar,0.0198234651354704,0.8880312391391726,7,0
sounding,0.0198234651354704,0.8880312391391726,7,0
spectrum,0.0198234651354704,0.8880312391391726,7,0
split,0.0198234651354704,0.8880312391391726,7,0
spotted,0.0198234651354704,0.8880312391391726,7,0
squarely,0.0198234651354704,0.8880312391391726,7,0
staples,0.0198234651354704,0.8880312391391726,7,0
state's,0.0198234651354704,0.8880312391391726,7,0
steal,0.0198234651354704,0.8880312391391726,7,0
stipulates,0.0198234651354704,0.8880312391391726,7,0
strategies,0.0198234651354704,0.8880312391391726,7,0
stubbornly,0.0198234651354704,0.8880312391391726,7,0
studied,0.0198234651354704,0.8880312391391726,7,0
subscribed,0.0198234651354704,0.8880312391391726,7,0
sudden,0.0198234651354704,0.8880312391391726,7,0
sum,0.0198234651354704,0.8880312391391726,7,0
summarily,0.0198234651354704,0.8880312391391726,7,0
surrendered,0.0198234651354704,0.8880312391391726,7,0
symbols,0.0198234651354704,0.8880312391391726,7,0
tales,0.0198234651354704,0.8880312391391726,7,0
tartar,0.0198234651354704,0.8880312391391726,7,0
taxpayers,0.0198234651354704,0.8880312391391726,7,0
tendency,0.0198234651354704,0.8880312391391726,7,0
tenth,0.0198234651354704,0.8880312391391726,7,0
terminal,0.0198234651354704,0.8880312391391726,7,0
terminals,0.0198234651354704,0.8880312391391726,7,0
thankful,0.0198234651354704,0.8880312391391726,7,0
thankfully,0.0198234651354704,0.8880312391391726,7,0
therein,0.0198234651354704,0.8880312391391726,7,0
tongue,0.0198234651354704,0.8880312391391726,7,0
trajectory,0.0198234651354704,0.8880312391391726,7,0
trample,0.0198234651354704,0.8880312391391726,7,0
tranquillity,0.0198234651354704,0.8880312391391726,7,0
treating,0.0198234651354704,0.8880312391391726,7,0
trouble,0.0198234651354704,0.8880312391391726,7,0
truck,0.0198234651354704,0.8880312391391726,7,0
turchynov,0.0198234651354704,0.8880312391391726,7,0
twelve,0.0198234651354704,0.8880312391391726,7,0
twentieth,0.0198234651354704,0.8880312391391726,7,0
ukrainization,0.0198234651354704,0.8880312391391726,7,0
unanswered,0.0198234651354704,0.8880312391391726,7,0
underestimate,0.0198234651354704,0.8880312391391726,7,0
undue,0.0198234651354704,0.8880312391391726,7,0
unheeded,0.0198234651354704,0.8880312391391726,7,0
unidentified,0.0198234651354704,0.8880312391391726,7,0
unintended,0.0198234651354704,0.8880312391391726,7,0
universities,0.0198234651354704,0.8880312391391726,7,0
university,0.0198234651354704,0.8880312391391726,7,0
unleash,0.0198234651354704,0.8880312391391726,7,0
unlikely,0.0198234651354704,0.8880312391391726,7,0
unlimited,0.0198234651354704,0.8880312391391726,7,0
unobstructed,0.0198234651354704,0.8880312391391726,7,0
unquestionable,0.0198234651354704,0.8880312391391726,7,0
unwarranted,0.0198234651354704,0.8880312391391726,7,0
upended,0.0198234651354704,0.8880312391391726,7,0
upper,0.0198234651354704,0.8880312391391726,7,0
utility,0.0198234651354704,0.8880312391391726,7,0
vacuum,0.0198234651354704,0.8880312391391726,7,0
